,County_id,Year,Unit,Income,county_name,state_code
432,13019,2017,Thousands of dollars,"564,176",Berrien, GA
433,13021,2017,Thousands of dollars,"6,119,162",Bibb, GA
434,13023,2017,Thousands of dollars,"419,589",Bleckley, GA
435,13025,2017,Thousands of dollars,"503,127",Brantley, GA
436,13027,2017,Thousands of dollars,"523,275",Brooks, GA
437,13029,2017,Thousands of dollars,"1,885,880",Bryan, GA
438,13031,2017,Thousands of dollars,"2,324,217",Bulloch, GA
439,13033,2017,Thousands of dollars,"773,171",Burke, GA
440,13035,2017,Thousands of dollars,"774,666",Butts, GA
441,13037,2017,Thousands of dollars,"158,323",Calhoun, GA
442,13039,2017,Thousands of dollars,"1,848,798",Camden, GA
443,13043,2017,Thousands of dollars,"314,972",Candler, GA
444,13045,2017,Thousands of dollars,"4,334,344",Carroll, GA
445,13047,2017,Thousands of dollars,"2,273,198",Catoosa, GA
446,13049,2017,Thousands of dollars,"310,785",Charlton, GA
447,13051,2017,Thousands of dollars,"12,872,910",Chatham, GA
448,13053,2017,Thousands of dollars,"319,151",Chattahoochee, GA
449,13055,2017,Thousands of dollars,"733,703",Chattooga, GA
450,13057,2017,Thousands of dollars,"12,147,718",Cherokee, GA
451,13059,2017,Thousands of dollars,"4,128,474",Clarke, GA
452,13061,2017,Thousands of dollars,"88,064",Clay, GA
453,13063,2017,Thousands of dollars,"7,781,551",Clayton, GA
454,13065,2017,Thousands of dollars,"241,518",Clinch, GA
455,13067,2017,Thousands of dollars,"40,281,455",Cobb, GA
456,13069,2017,Thousands of dollars,"1,321,906",Coffee, GA
457,13071,2017,Thousands of dollars,"1,437,880",Colquitt, GA
458,13073,2017,Thousands of dollars,"7,277,164",Columbia, GA
459,13075,2017,Thousands of dollars,"529,233",Cook, GA
460,13077,2017,Thousands of dollars,"6,357,028",Coweta, GA
461,13079,2017,Thousands of dollars,"400,786",Crawford, GA
462,13081,2017,Thousands of dollars,"702,963",Crisp, GA
463,13083,2017,Thousands of dollars,"550,305",Dade, GA
464,13085,2017,Thousands of dollars,"1,057,560",Dawson, GA
465,13087,2017,Thousands of dollars,"953,136",Decatur, GA
466,13089,2017,Thousands of dollars,"35,713,163",DeKalb, GA
467,13091,2017,Thousands of dollars,"617,869",Dodge, GA
468,13093,2017,Thousands of dollars,"385,727",Dooly, GA
469,13095,2017,Thousands of dollars,"3,131,596",Dougherty, GA
470,13097,2017,Thousands of dollars,"4,913,103",Douglas, GA
471,13099,2017,Thousands of dollars,"399,813",Early, GA
472,13101,2017,Thousands of dollars,"104,985",Echols, GA
473,13103,2017,Thousands of dollars,"2,371,999",Effingham, GA
474,13105,2017,Thousands of dollars,"660,045",Elbert, GA
475,13107,2017,Thousands of dollars,"716,748",Emanuel, GA
476,13109,2017,Thousands of dollars,"365,600",Evans, GA
477,13111,2017,Thousands of dollars,"863,722",Fannin, GA
478,13113,2017,Thousands of dollars,"6,785,085",Fayette, GA
479,13115,2017,Thousands of dollars,"3,631,557",Floyd, GA
480,13117,2017,Thousands of dollars,"13,703,032",Forsyth, GA
481,13119,2017,Thousands of dollars,"810,608",Franklin, GA
482,13121,2017,Thousands of dollars,"82,057,605",Fulton, GA
483,13123,2017,Thousands of dollars,"1,032,118",Gilmer, GA
484,13125,2017,Thousands of dollars,"99,856",Glascock, GA
485,13127,2017,Thousands of dollars,"3,639,218",Glynn, GA
486,13129,2017,Thousands of dollars,"1,925,687",Gordon, GA
487,13131,2017,Thousands of dollars,"807,790",Grady, GA
488,13133,2017,Thousands of dollars,"899,369",Greene, GA
489,13135,2017,Thousands of dollars,"36,677,497",Gwinnett, GA
490,13137,2017,Thousands of dollars,"1,464,789",Habersham, GA
491,13139,2017,Thousands of dollars,"8,216,290",Hall, GA
492,13141,2017,Thousands of dollars,"239,690",Hancock, GA
493,13143,2017,Thousands of dollars,"1,024,432",Haralson, GA
494,13145,2017,Thousands of dollars,"1,553,369",Harris, GA
495,13147,2017,Thousands of dollars,"930,826",Hart, GA
496,13149,2017,Thousands of dollars,"356,852",Heard, GA
497,13151,2017,Thousands of dollars,"8,540,563",Henry, GA
498,13153,2017,Thousands of dollars,"6,348,624",Houston, GA
499,13155,2017,Thousands of dollars,"284,460",Irwin, GA
500,13157,2017,Thousands of dollars,"2,778,453",Jackson, GA
501,13159,2017,Thousands of dollars,"506,474",Jasper, GA
502,13161,2017,Thousands of dollars,"430,226",Jeff Davis, GA
503,13163,2017,Thousands of dollars,"510,008",Jefferson, GA
504,13165,2017,Thousands of dollars,"246,117",Jenkins, GA
505,13167,2017,Thousands of dollars,"242,608",Johnson, GA
506,13169,2017,Thousands of dollars,"1,035,550",Jones, GA
507,13171,2017,Thousands of dollars,"604,144",Lamar, GA
508,13173,2017,Thousands of dollars,"272,257",Lanier, GA
509,13175,2017,Thousands of dollars,"1,691,039",Laurens, GA
510,13177,2017,Thousands of dollars,"1,328,970",Lee, GA
511,13179,2017,Thousands of dollars,"2,115,657",Liberty, GA
512,13181,2017,Thousands of dollars,"282,164",Lincoln, GA
513,13183,2017,Thousands of dollars,"491,292",Long, GA
514,13185,2017,Thousands of dollars,"4,151,866",Lowndes, GA
515,13187,2017,Thousands of dollars,"1,154,180",Lumpkin, GA
516,13189,2017,Thousands of dollars,"758,313",McDuffie, GA
517,13191,2017,Thousands of dollars,"402,500",McIntosh, GA
518,13193,2017,Thousands of dollars,"401,008",Macon, GA
519,13195,2017,Thousands of dollars,"1,032,165",Madison, GA
520,13197,2017,Thousands of dollars,"238,449",Marion, GA
521,13199,2017,Thousands of dollars,"716,690",Meriwether, GA
522,13201,2017,Thousands of dollars,"226,501",Miller, GA
523,13205,2017,Thousands of dollars,"751,392",Mitchell, GA
524,13207,2017,Thousands of dollars,"1,169,238",Monroe, GA
525,13209,2017,Thousands of dollars,"261,847",Montgomery, GA
526,13211,2017,Thousands of dollars,"867,624",Morgan, GA
527,13213,2017,Thousands of dollars,"1,163,337",Murray, GA
528,13215,2017,Thousands of dollars,"8,244,258",Muscogee, GA
529,13217,2017,Thousands of dollars,"3,517,731",Newton, GA
530,13219,2017,Thousands of dollars,"2,334,137",Oconee, GA
531,13221,2017,Thousands of dollars,"547,069",Oglethorpe, GA
532,13223,2017,Thousands of dollars,"5,778,837",Paulding, GA
533,13225,2017,Thousands of dollars,"991,326",Peach, GA
534,13227,2017,Thousands of dollars,"1,444,118",Pickens, GA
535,13229,2017,Thousands of dollars,"661,077",Pierce, GA
536,13231,2017,Thousands of dollars,"705,505",Pike, GA
537,13233,2017,Thousands of dollars,"1,331,514",Polk, GA
538,13235,2017,Thousands of dollars,"322,318",Pulaski, GA
539,13237,2017,Thousands of dollars,"869,113",Putnam, GA
540,13239,2017,Thousands of dollars,"68,468",Quitman, GA
541,13241,2017,Thousands of dollars,"668,923",Rabun, GA
542,13243,2017,Thousands of dollars,"218,691",Randolph, GA
543,13245,2017,Thousands of dollars,"7,327,182",Richmond, GA
544,13247,2017,Thousands of dollars,"3,099,273",Rockdale, GA
545,13249,2017,Thousands of dollars,"157,645",Schley, GA
546,13251,2017,Thousands of dollars,"455,887",Screven, GA
547,13253,2017,Thousands of dollars,"327,587",Seminole, GA
548,13255,2017,Thousands of dollars,"2,208,980",Spalding, GA
549,13257,2017,Thousands of dollars,"976,276",Stephens, GA
550,13259,2017,Thousands of dollars,"134,712",Stewart, GA
551,13261,2017,Thousands of dollars,"1,019,987",Sumter, GA
552,13263,2017,Thousands of dollars,"217,528",Talbot, GA
553,13265,2017,Thousands of dollars,"53,729",Taliaferro, GA
554,13267,2017,Thousands of dollars,"696,770",Tattnall, GA
555,13269,2017,Thousands of dollars,"237,853",Taylor, GA
556,13271,2017,Thousands of dollars,"331,747",Telfair, GA
557,13273,2017,Thousands of dollars,"341,957",Terrell, GA
558,13275,2017,Thousands of dollars,"1,857,453",Thomas, GA
559,13277,2017,Thousands of dollars,"1,454,171",Tift, GA
560,13279,2017,Thousands of dollars,"927,065",Toombs, GA
561,13281,2017,Thousands of dollars,"402,876",Towns, GA
562,13283,2017,Thousands of dollars,"193,772",Treutlen, GA
563,13285,2017,Thousands of dollars,"2,535,681",Troup, GA
564,13287,2017,Thousands of dollars,"264,448",Turner, GA
565,13289,2017,Thousands of dollars,"308,265",Twiggs, GA
566,13291,2017,Thousands of dollars,"810,383",Union, GA
567,13293,2017,Thousands of dollars,"911,722",Upson, GA
568,13295,2017,Thousands of dollars,"2,201,172",Walker, GA
569,13297,2017,Thousands of dollars,"3,560,626",Walton, GA
570,13299,2017,Thousands of dollars,"1,174,201",Ware, GA
571,13301,2017,Thousands of dollars,"174,064",Warren, GA
572,13303,2017,Thousands of dollars,"693,912",Washington, GA
573,13305,2017,Thousands of dollars,"907,243",Wayne, GA
574,13307,2017,Thousands of dollars,"81,251",Webster, GA
575,13309,2017,Thousands of dollars,"152,836",Wheeler, GA
576,13311,2017,Thousands of dollars,"979,651",White, GA
577,13313,2017,Thousands of dollars,"3,909,121",Whitfield, GA
578,13315,2017,Thousands of dollars,"228,221",Wilcox, GA
579,13317,2017,Thousands of dollars,"382,805",Wilkes, GA
580,13319,2017,Thousands of dollars,"317,618",Wilkinson, GA
581,13321,2017,Thousands of dollars,"661,802",Worth, GA
582,15000,2017,Thousands of dollars,"75,355,132",Hawaii,
583,15001,2017,Thousands of dollars,"8,053,011",Hawaii, HI
584,15003,2017,Thousands of dollars,"56,083,760",Honolulu, HI
585,15007,2017,Thousands of dollars,"3,362,332",Kauai, HI
586,15901,2017,Thousands of dollars,"7,856,029",Maui + Kalawao, HI*
587,16000,2017,Thousands of dollars,"71,812,936",Idaho,
588,16001,2017,Thousands of dollars,"22,796,904",Ada, ID
589,16003,2017,Thousands of dollars,"152,821",Adams, ID
590,16005,2017,Thousands of dollars,"3,153,879",Bannock, ID
591,16007,2017,Thousands of dollars,"226,856",Bear Lake, ID
592,16009,2017,Thousands of dollars,"326,219",Benewah, ID
593,16011,2017,Thousands of dollars,"1,632,030",Bingham, ID
594,16013,2017,Thousands of dollars,"2,258,476",Blaine, ID
595,16015,2017,Thousands of dollars,"317,471",Boise, ID
596,16017,2017,Thousands of dollars,"1,712,338",Bonner, ID
597,16019,2017,Thousands of dollars,"5,204,085",Bonneville, ID
598,16021,2017,Thousands of dollars,"412,213",Boundary, ID
599,16023,2017,Thousands of dollars,"98,576",Butte, ID
600,16025,2017,Thousands of dollars,"41,012",Camas, ID
601,16027,2017,Thousands of dollars,"6,797,955",Canyon, ID
602,16029,2017,Thousands of dollars,"267,435",Caribou, ID
603,16031,2017,Thousands of dollars,"1,044,337",Cassia, ID
604,16033,2017,Thousands of dollars,"33,665",Clark, ID
605,16035,2017,Thousands of dollars,"294,445",Clearwater, ID
606,16037,2017,Thousands of dollars,"178,846",Custer, ID
607,16039,2017,Thousands of dollars,"972,045",Elmore, ID
608,16041,2017,Thousands of dollars,"471,765",Franklin, ID
609,16043,2017,Thousands of dollars,"466,642",Fremont (includes Yellowstone Park), ID
610,16045,2017,Thousands of dollars,"629,552",Gem, ID
611,16047,2017,Thousands of dollars,"850,810",Gooding, ID
612,16049,2017,Thousands of dollars,"529,840",Idaho, ID
613,16051,2017,Thousands of dollars,"960,867",Jefferson, ID
614,16053,2017,Thousands of dollars,"904,411",Jerome, ID
615,16055,2017,Thousands of dollars,"6,656,049",Kootenai, ID
616,16057,2017,Thousands of dollars,"1,556,586",Latah, ID
617,16059,2017,Thousands of dollars,"315,442",Lemhi, ID
618,16061,2017,Thousands of dollars,"173,269",Lewis, ID
619,16063,2017,Thousands of dollars,"182,630",Lincoln, ID
620,16065,2017,Thousands of dollars,"983,706",Madison, ID
621,16067,2017,Thousands of dollars,"781,604",Minidoka, ID
622,16069,2017,Thousands of dollars,"1,715,819",Nez Perce, ID
623,16071,2017,Thousands of dollars,"154,197",Oneida, ID
624,16073,2017,Thousands of dollars,"411,752",Owyhee, ID
625,16075,2017,Thousands of dollars,"893,975",Payette, ID
626,16077,2017,Thousands of dollars,"280,967",Power, ID
627,16079,2017,Thousands of dollars,"442,549",Shoshone, ID
628,16081,2017,Thousands of dollars,"424,674",Teton, ID
629,16083,2017,Thousands of dollars,"3,259,461",Twin Falls, ID
630,16085,2017,Thousands of dollars,"497,478",Valley, ID
631,16087,2017,Thousands of dollars,"347,283",Washington, ID
632,17000,2017,Thousands of dollars,"693,913,981",Illinois,
633,17001,2017,Thousands of dollars,"2,938,972",Adams, IL
634,17003,2017,Thousands of dollars,"208,507",Alexander, IL
635,17005,2017,Thousands of dollars,"587,478",Bond, IL
636,17007,2017,Thousands of dollars,"2,403,163",Boone, IL
637,17009,2017,Thousands of dollars,"217,836",Brown, IL
638,17011,2017,Thousands of dollars,"1,388,934",Bureau, IL
639,17013,2017,Thousands of dollars,"189,711",Calhoun, IL
640,17015,2017,Thousands of dollars,"621,757",Carroll, IL
641,17017,2017,Thousands of dollars,"497,440",Cass, IL
642,17019,2017,Thousands of dollars,"9,126,373",Champaign, IL
643,17021,2017,Thousands of dollars,"1,312,524",Christian, IL
644,17023,2017,Thousands of dollars,"628,912",Clark, IL
645,17025,2017,Thousands of dollars,"491,349",Clay, IL
646,17027,2017,Thousands of dollars,"1,675,079",Clinton, IL
647,17029,2017,Thousands of dollars,"2,022,080",Coles, IL
648,17031,2017,Thousands of dollars,"308,704,226",Cook, IL
649,17033,2017,Thousands of dollars,"850,182",Crawford, IL
650,17035,2017,Thousands of dollars,"451,461",Cumberland, IL
651,17037,2017,Thousands of dollars,"4,066,418",DeKalb, IL
652,17039,2017,Thousands of dollars,"715,598",De Witt, IL
653,17041,2017,Thousands of dollars,"937,052",Douglas, IL
654,17043,2017,Thousands of dollars,"64,479,460",DuPage, IL
655,17045,2017,Thousands of dollars,"701,386",Edgar, IL
656,17047,2017,Thousands of dollars,"253,786",Edwards, IL
657,17049,2017,Thousands of dollars,"1,629,388",Effingham, IL
658,17051,2017,Thousands of dollars,"723,871",Fayette, IL
659,17053,2017,Thousands of dollars,"659,950",Ford, IL
660,17055,2017,Thousands of dollars,"1,409,089",Franklin, IL
661,17057,2017,Thousands of dollars,"1,247,879",Fulton, IL
662,17059,2017,Thousands of dollars,"224,361",Gallatin, IL
663,17061,2017,Thousands of dollars,"458,570",Greene, IL
664,17063,2017,Thousands of dollars,"2,482,278",Grundy, IL
665,17065,2017,Thousands of dollars,"349,967",Hamilton, IL
666,17067,2017,Thousands of dollars,"776,979",Hancock, IL
667,17069,2017,Thousands of dollars,"143,001",Hardin, IL
668,17071,2017,Thousands of dollars,"282,041",Henderson, IL
669,17073,2017,Thousands of dollars,"2,197,271",Henry, IL
670,17075,2017,Thousands of dollars,"1,153,088",Iroquois, IL
671,17077,2017,Thousands of dollars,"2,076,906",Jackson, IL
672,17079,2017,Thousands of dollars,"402,770",Jasper, IL
673,17081,2017,Thousands of dollars,"1,429,344",Jefferson, IL
674,17083,2017,Thousands of dollars,"865,774",Jersey, IL
675,17085,2017,Thousands of dollars,"1,012,819",Jo Daviess, IL
676,17087,2017,Thousands of dollars,"424,163",Johnson, IL
677,17089,2017,Thousands of dollars,"26,185,561",Kane, IL
678,17091,2017,Thousands of dollars,"4,369,097",Kankakee, IL
679,17093,2017,Thousands of dollars,"5,986,854",Kendall, IL
680,17095,2017,Thousands of dollars,"1,923,394",Knox, IL
681,17097,2017,Thousands of dollars,"53,627,217",Lake, IL
682,17099,2017,Thousands of dollars,"4,686,909",LaSalle, IL
683,17101,2017,Thousands of dollars,"461,990",Lawrence, IL
684,17103,2017,Thousands of dollars,"1,387,709",Lee, IL
685,17105,2017,Thousands of dollars,"1,523,795",Livingston, IL
686,17107,2017,Thousands of dollars,"1,044,103",Logan, IL
687,17109,2017,Thousands of dollars,"1,126,994",McDonough, IL
688,17111,2017,Thousands of dollars,"16,557,246",McHenry, IL
689,17113,2017,Thousands of dollars,"8,197,252",McLean, IL
690,17115,2017,Thousands of dollars,"4,835,163",Macon, IL
691,17117,2017,Thousands of dollars,"1,756,000",Macoupin, IL
692,17119,2017,Thousands of dollars,"11,882,724",Madison, IL
693,17121,2017,Thousands of dollars,"1,513,603",Marion, IL
694,17123,2017,Thousands of dollars,"507,295",Marshall, IL
695,17125,2017,Thousands of dollars,"545,708",Mason, IL
696,17127,2017,Thousands of dollars,"528,367",Massac, IL
697,17129,2017,Thousands of dollars,"533,850",Menard, IL
698,17131,2017,Thousands of dollars,"687,100",Mercer, IL
699,17133,2017,Thousands of dollars,"1,896,212",Monroe, IL
700,17135,2017,Thousands of dollars,"1,010,719",Montgomery, IL
701,17137,2017,Thousands of dollars,"1,332,618",Morgan, IL
702,17139,2017,Thousands of dollars,"772,944",Moultrie, IL
703,17141,2017,Thousands of dollars,"2,258,294",Ogle, IL
704,17143,2017,Thousands of dollars,"8,832,611",Peoria, IL
705,17145,2017,Thousands of dollars,"747,470",Perry, IL
706,17147,2017,Thousands of dollars,"822,307",Piatt, IL
707,17149,2017,Thousands of dollars,"631,189",Pike, IL
708,17151,2017,Thousands of dollars,"122,232",Pope, IL
709,17153,2017,Thousands of dollars,"199,511",Pulaski, IL
710,17155,2017,Thousands of dollars,"314,989",Putnam, IL
711,17157,2017,Thousands of dollars,"1,134,437",Randolph, IL
712,17159,2017,Thousands of dollars,"642,775",Richland, IL
713,17161,2017,Thousands of dollars,"6,394,033",Rock Island, IL
714,17163,2017,Thousands of dollars,"11,266,296",St. Clair, IL
715,17165,2017,Thousands of dollars,"932,506",Saline, IL
716,17167,2017,Thousands of dollars,"9,100,650",Sangamon, IL
717,17169,2017,Thousands of dollars,"289,260",Schuyler, IL
718,17171,2017,Thousands of dollars,"191,886",Scott, IL
719,17173,2017,Thousands of dollars,"819,777",Shelby, IL
720,17175,2017,Thousands of dollars,"218,191",Stark, IL
721,17177,2017,Thousands of dollars,"1,853,686",Stephenson, IL
722,17179,2017,Thousands of dollars,"6,021,424",Tazewell, IL
723,17181,2017,Thousands of dollars,"709,845",Union, IL
724,17183,2017,Thousands of dollars,"2,912,814",Vermilion, IL
725,17185,2017,Thousands of dollars,"491,866",Wabash, IL
726,17187,2017,Thousands of dollars,"669,618",Warren, IL
727,17189,2017,Thousands of dollars,"656,531",Washington, IL
728,17191,2017,Thousands of dollars,"627,782",Wayne, IL
729,17193,2017,Thousands of dollars,"637,546",White, IL
730,17195,2017,Thousands of dollars,"2,373,227",Whiteside, IL
731,17197,2017,Thousands of dollars,"35,074,813",Will, IL
732,17199,2017,Thousands of dollars,"2,880,775",Williamson, IL
733,17201,2017,Thousands of dollars,"11,870,102",Winnebago, IL
734,17203,2017,Thousands of dollars,"1,915,921",Woodford, IL
735,18000,2017,Thousands of dollars,"301,008,164",Indiana,
736,18001,2017,Thousands of dollars,"1,310,816",Adams, IN
737,18003,2017,Thousands of dollars,"16,602,299",Allen, IN
738,18005,2017,Thousands of dollars,"3,921,838",Bartholomew, IN
739,18007,2017,Thousands of dollars,"331,145",Benton, IN
740,18009,2017,Thousands of dollars,"436,906",Blackford, IN
741,18011,2017,Thousands of dollars,"4,683,864",Boone, IN
742,18013,2017,Thousands of dollars,"675,152",Brown, IN
743,18015,2017,Thousands of dollars,"814,431",Carroll, IN
